Declaration,Date reception,Frais engages,Adherent CIN,Adherent ville,Police,Code maladie
7557579.0,2023-01-15,3621.0,BE65OJ,Tanger,2000GPT4118,003
7575214.0,2023-09-03,7997.0,BE20JC,Khouribga,065487956,001
7558618.0,2023-10-01,4349.0,BE41FX,Fes,2000GPT4118,008
7569837.0,2023-03-27,1027.0,BE49US,Marrakech,2000GPT4587,012
7549867.0,2023-10-06,9729.0,BE39CQ,Casablanca,065487956,009
7554527.0,2023-12-14,1485.0,BE75MJ,Rabat,2000GPT4587,003
7565411.0,2023-09-29,3079.0,BE63NB,Rabat,2000GPT4118,006
7557430.0,2023-07-14,4606.0,BE22IP,Casablanca,2000GPT4118,002
7557526.0,2023-06-07,9491.0,BE54UX,Tanger,065487956,008
7556353.0,2023-08-28,7833.0,BE31QH,Fes,065487956,003
7555419.0,2023-12-14,2291.0,BE63CN,Fes,2000GPT2564,011
7575540.0,2023-12-06,7178.0,BE06PA,Casablanca,065487956,015
7572400.0,2023-07-30,3684.0,BE32JW,Casablanca,2000GPT4118,013
7570042.0,2023-12-03,1358.0,BE58AZ,Casablanca,2000GPT4587,015
7554063.0,2023-01-21,8661.0,BE31DV,Casablanca,065487956,012
7552369.0,2023-03-29,5002.0,BE74CZ,Rabat,2000GPT4118,004
7555527.0,2023-12-23,4612.0,BE90LD,Casablanca,2000GPT4118,006
7560830.0,2023-02-05,867.0,BE62QQ,Casablanca,2000GPT4587,011
7568076.0,2023-10-17,8791.0,BE33UN,Casablanca,065487956,012
7559897.0,2023-11-06,870.0,BE92SP,Marrakech,2000GPT4587,009
7574031.0,2023-06-29,4589.0,BE83NG,Casablanca,2000GPT4118,003
7552524.0,2023-11-19,2880.0,BE64KK,Casablanca,2000GPT2564,006
7554783.0,2023-05-29,9832.0,BE45GF,Casablanca,065487956,004
7550570.0,2023-01-21,2952.0,BE97LC,Khouribga,2000GPT2564,012
7577784.0,2023-03-07,9325.0,BE78YI,Casablanca,065487956,015
7574093.0,2023-05-13,2136.0,BE93HN,Rabat,2000GPT2564,006
7575307.0,2023-12-27,3059.0,BE97TG,Casablanca,2000GPT4118,001
7557357.0,2023-09-15,7196.0,BE09TN,Casablanca,065487956,005
7569718.0,2023-02-03,3349.0,BE44JV,Casablanca,2000GPT4118,005
7577509.0,2023-09-28,4228.0,BE40ZL,Agadir,2000GPT4118,008
7568599.0,2023-07-16,7633.0,BE21XV,Casablanca,065487956,003
7575639.0,2023-10-04,8540.0,BE95KE,Rabat,065487956,004
7568815.0,2023-04-22,7871.0,BE47TR,Khouribga,065487956,008
7562285.0,2023-09-04,4260.0,BE89SD,Fes,2000GPT4118,004
7550341.0,2023-01-08,7456.0,BE44WX,Casablanca,065487956,004
7554563.0,2023-10-30,1407.0,BE09MS,Casablanca,2000GPT4587,006
7567311.0,2023-03-26,688.0,BE97NP,Casablanca,2000GPT4587,008
7560413.0,2023-10-05,9631.0,BE62CR,Casablanca,065487956,008
7554913.0,2023-08-08,1992.0,BE30XF,Casablanca,2000GPT2564,003
7553808.0,2023-11-28,7450.0,BE96SN,Rabat,065487956,015
7566321.0,2023-09-28,8160.0,BE25XT,Casablanca,065487956,004
7572106.0,2023-11-20,2448.0,BE50FM,Tanger,2000GPT2564,006
7574248.0,2023-03-19,7847.0,BE77DE,Casablanca,065487956,008
7553645.0,2023-01-16,8196.0,BE83KK,Rabat,065487956,012
7549913.0,2023-10-23,8900.0,BE15JR,Casablanca,065487956,006
7552156.0,2023-04-09,8928.0,BE42ED,Casablanca,065487956,007
7564383.0,2023-03-27,887.0,BE53OX,Agadir,2000GPT4587,008
7562125.0,2023-09-10,3131.0,BE93UT,Casablanca,2000GPT4118,011
7550238.0,2023-06-18,8292.0,BE32ZR,Casablanca,065487956,012
7569186.0,2023-11-26,2026.0,BE75GL,Rabat,2000GPT2564,008
7551718.0,2023-04-06,1576.0,BE92DA,Casablanca,2000GPT4587,011
7562786.0,2023-02-25,7474.0,BE03NK,Casablanca,065487956,011
7568252.0,2023-04-10,4561.0,BE08VF,Khouribga,2000GPT4118,008
7559027.0,2023-11-27,2656.0,BE80OZ,Rabat,2000GPT2564,003
7570697.0,2023-04-19,3667.0,BE11CH,Casablanca,2000GPT4118,007
7550622.0,2023-07-09,617.0,BE01TZ,Casablanca,2000GPT4587,007
7578549.0,2023-11-21,922.0,BE87GL,Casablanca,2000GPT4587,009
7562607.0,2023-12-26,9819.0,BE34KK,Casablanca,065487956,009
7550122.0,2023-11-25,2308.0,BE63TW,Casablanca,2000GPT2564,012
7565914.0,2023-12-24,3810.0,BE09SH,Casablanca,2000GPT4118,008
7575560.0,2023-12-02,1310.0,BE48JY,Rabat,2000GPT4587,010
7567211.0,2023-06-26,3406.0,BE24QA,Rabat,2000GPT4118,013
7557680.0,2023-11-08,4305.0,BE46PC,Tanger,2000GPT4118,015
7555943.0,2023-07-07,4576.0,BE31VW,Fes,2000GPT4118,003
7569217.0,2023-12-25,929.0,BE53XJ,Casablanca,2000GPT4587,008
7553589.0,2023-10-18,3148.0,BE81NP,Casablanca,2000GPT4118,012
7551009.0,2023-11-21,2143.0,BE12FF,Casablanca,2000GPT2564,008
7571290.0,2023-01-23,5006.0,BE38DZ,Casablanca,2000GPT4118,012
7568787.0,2023-04-11,549.0,BE84ZZ,Casablanca,2000GPT4587,003
7559329.0,2023-07-17,8714.0,BE77PJ,Casablanca,065487956,009
7569663.0,2023-12-07,9850.0,BE45VG,Rabat,065487956,008
7562728.0,2023-05-01,8523.0,BE82VW,Casablanca,065487956,011
7563759.0,2023-12-15,726.0,BE36MW,Fes,2000GPT4587,015
7564747.0,2023-08-02,8879.0,BE33VY,Casablanca,065487956,008
7574846.0,2023-05-08,5330.0,BE56VU,Khouribga,2000GPT9898,001
7551791.0,2023-07-22,7765.0,BE46XB,Tanger,065487956,003
7568491.0,2023-04-27,4078.0,BE96BT,Casablanca,2000GPT4118,013
7562951.0,2023-06-01,852.0,BE82HS,Khouribga,2000GPT4587,013
7572333.0,2023-12-31,8671.0,BE28YN,Tanger,065487956,014
7567111.0,2023-06-16,9514.0,BE85BU,Rabat,065487956,012
7556558.0,2023-12-11,570.0,BE75BX,Casablanca,2000GPT4587,006
7552255.0,2023-09-02,7709.0,BE79PM,Rabat,065487956,008
7553152.0,2023-12-20,1072.0,BE62JO,Marrakech,2000GPT4587,011
7569463.0,2023-01-26,8540.0,BE38CK,Casablanca,065487956,012
7565354.0,2023-12-13,9725.0,BE84EJ,Khouribga,065487956,003
7560754.0,2023-07-29,676.0,BE47LT,Agadir,2000GPT4587,004
7548788.0,2023-01-30,3415.0,BE29RZ,Tanger,2000GPT4118,012
7550883.0,2023-05-07,8933.0,BE80QP,Marrakech,065487956,009
7557333.0,2023-12-14,1426.0,BE81DK,Marrakech,2000GPT4587,002
7551957.0,2023-09-04,9477.0,BE78QC,Tanger,065487956,009
7568814.0,2023-12-20,8522.0,BE58RL,Marrakech,065487956,004
7566503.0,2023-07-02,1738.0,BE05NJ,Casablanca,2000GPT2564,001
7571563.0,2023-12-23,8889.0,BE65AN,Fes,065487956,012
7565857.0,2023-04-30,9343.0,BE27QS,Casablanca,065487956,006
7563914.0,2023-12-06,4120.0,BE27US,Rabat,2000GPT4118,013
7561709.0,2023-12-25,4022.0,BE47EB,Rabat,2000GPT4118,008
7573045.0,2023-09-25,2021.0,BE49TL,Casablanca,2000GPT2564,014
7562588.0,2023-11-21,7582.0,BE43WA,Casablanca,065487956,004
7553579.0,2023-01-22,3813.0,BE69BH,Marrakech,2000GPT4118,008
7549576.0,2023-03-15,7582.0,BE50GM,Casablanca,065487956,002
7561442.0,2023-01-04,9031.0,BE09MW,Casablanca,065487956,003
7551779.0,2023-03-02,8270.0,BE55IT,Casablanca,065487956,008
7559323.0,2023-10-15,3317.0,BE98FY,Rabat,2000GPT4118,004
7570734.0,2023-02-21,2087.0,BE40SO,Casablanca,2000GPT2564,009
7554989.0,2023-11-15,9966.0,BE58MI,Tanger,065487956,009
7568969.0,2023-12-13,633.0,BE39BL,Marrakech,2000GPT4587,007
7574266.0,2023-11-12,1124.0,BE43PM,Casablanca,2000GPT4587,001
7578665.0,2023-10-30,4157.0,BE68NC,Rabat,2000GPT4118,012
7568777.0,2023-03-29,8964.0,BE65WM,Fes,065487956,013
7557536.0,2023-08-06,9781.0,BE90QD,Casablanca,065487956,012
7569567.0,2023-12-11,1273.0,BE58VT,Tanger,2000GPT4587,012
7552893.0,2023-05-19,4539.0,BE60RN,Fes,2000GPT4118,012
7562977.0,2023-01-08,3612.0,BE07OB,Khouribga,2000GPT4118,008
7566070.0,2023-04-14,8385.0,BE11HP,Rabat,065487956,008
7566585.0,2023-01-02,8428.0,BE86NQ,Casablanca,065487956,001
7564261.0,2023-11-15,1063.0,BE95IM,Casablanca,2000GPT4587,008
7549153.0,2023-02-11,5328.0,BE07OF,Rabat,2000GPT9898,015
7570885.0,2023-07-21,7284.0,BE47YK,Casablanca,065487956,003
7557507.0,2023-02-22,9457.0,BE75BF,Marrakech,065487956,012
7560531.0,2023-08-12,1051.0,BE80EQ,Marrakech,2000GPT4587,012
7561620.0,2023-03-17,7038.0,BE03ZY,Casablanca,065487956,003
7561025.0,2023-11-27,9027.0,BE34DF,Rabat,065487956,015
7560912.0,2023-04-10,3282.0,BE89LJ,Rabat,2000GPT4118,012
7555294.0,2023-05-26,4028.0,BE63FM,Rabat,2000GPT4118,004
7556898.0,2023-03-09,9703.0,BE81ZR,Rabat,065487956,001
7566170.0,2023-11-22,712.0,BE49AP,Rabat,2000GPT4587,003
7566001.0,2023-11-07,7486.0,BE10HW,Fes,065487956,008
7566398.0,2023-10-19,9923.0,BE87UM,Casablanca,065487956,009
7552131.0,2023-10-31,2862.0,BE59EM,Casablanca,2000GPT2564,008
7564355.0,2023-06-14,8005.0,BE83DE,Khouribga,065487956,004
7559794.0,2023-10-07,8698.0,BE11FK,Agadir,065487956,004
7572125.0,2023-05-19,9442.0,BE98YQ,Casablanca,065487956,003
7561823.0,2023-04-14,1923.0,BE60IL,Casablanca,2000GPT2564,001
7557440.0,2023-08-01,8729.0,BE32AH,Casablanca,065487956,003
7567168.0,2023-10-03,9579.0,BE85EQ,Casablanca,065487956,001
7557315.0,2023-11-04,1258.0,BE13XH,Casablanca,2000GPT4587,004
7549733.0,2023-10-13,4322.0,BE06DU,Rabat,2000GPT4118,005
7570634.0,2023-02-14,3355.0,BE83NI,Marrakech,2000GPT4118,002
7566169.0,2023-04-18,9610.0,BE07YE,Khouribga,065487956,003
7563591.0,2023-03-25,3883.0,BE80CK,Casablanca,2000GPT4118,003
7564349.0,2023-01-28,2347.0,BE00YT,Fes,2000GPT2564,008
7550719.0,2023-06-18,7326.0,BE15XP,Casablanca,065487956,004
7548783.0,2023-10-03,1607.0,BE16SO,Casablanca,2000GPT2564,004
7567879.0,2023-10-03,1578.0,BE03YD,Fes,2000GPT4587,014
7557706.0,2023-11-21,7303.0,BE31UV,Khouribga,065487956,006
7558769.0,2023-10-28,4699.0,BE02WD,Rabat,2000GPT4118,007
7557185.0,2023-11-29,9244.0,BE03WQ,Khouribga,065487956,008
7562721.0,2023-07-09,8597.0,BE19XM,Marrakech,065487956,015
7567694.0,2023-12-01,3470.0,BE02SC,Casablanca,2000GPT4118,008
7550151.0,2023-04-13,872.0,BE37KZ,Casablanca,2000GPT4587,003
7578086.0,2023-06-20,3025.0,BE74GO,Casablanca,2000GPT2564,015
7562752.0,2023-04-13,2480.0,BE95VM,Fes,2000GPT2564,008
7569807.0,2023-09-16,7478.0,BE35FZ,Rabat,065487956,015
7550850.0,2023-06-19,5326.0,BE65BM,Tanger,2000GPT9898,011
7548741.0,2023-12-18,9326.0,BE55DL,Casablanca,065487956,008
7571143.0,2023-02-07,8303.0,BE77ZU,Casablanca,065487956,007
7555497.0,2023-04-26,7315.0,BE50OI,Casablanca,065487956,003
7571450.0,2023-12-26,4492.0,BE76DW,Fes,2000GPT4118,015
7552056.0,2023-10-07,889.0,BE79NQ,Fes,2000GPT4587,012
7556005.0,2023-07-12,3844.0,BE97MS,Khouribga,2000GPT4118,008
7559223.0,2023-11-24,8426.0,BE36BG,Casablanca,065487956,008
7567353.0,2023-07-28,9715.0,BE05DX,Casablanca,065487956,004
7549115.0,2023-10-27,8006.0,BE06LK,Casablanca,065487956,014
7576370.0,2023-02-03,9677.0,BE46KR,Casablanca,065487956,004
7549982.0,2023-01-16,4138.0,BE93WR,Marrakech,2000GPT4118,004
7561946.0,2023-01-29,7363.0,BE26BP,Casablanca,065487956,002
7556646.0,2023-02-05,1478.0,BE66PA,Casablanca,2000GPT4587,006
7553750.0,2023-12-07,1606.0,BE03EE,Casablanca,2000GPT4587,013
7563713.0,2023-08-07,803.0,BE32MU,Casablanca,2000GPT4587,004
7557905.0,2023-06-26,595.0,BE07DN,Casablanca,2000GPT4587,009
7561676.0,2023-05-18,5714.0,BE71CC,Casablanca,2000GPT9898,004
7558505.0,2023-08-01,6784.0,BE76YN,Rabat,2000GPT9898,012
7548871.0,2023-05-30,1380.0,BE52ZW,Casablanca,2000GPT4587,015
7566267.0,2023-12-08,7885.0,BE40ZW,Casablanca,065487956,003
7558890.0,2023-11-11,879.0,BE76XV,Rabat,2000GPT4587,001
7553639.0,2023-10-13,9186.0,BE38OU,Casablanca,065487956,015
7553421.0,2023-05-03,3209.0,BE62RN,Agadir,2000GPT4118,012
7578109.0,2023-06-03,3580.0,BE35RM,Casablanca,2000GPT4118,003
7554498.0,2023-10-25,2466.0,BE96MS,Marrakech,2000GPT2564,008
7550068.0,2023-06-22,5827.0,BE44VQ,Casablanca,2000GPT9898,008
7564203.0,2023-10-21,4122.0,BE22AK,Fes,2000GPT4118,005
7576360.0,2023-03-26,1101.0,BE36BI,Fes,2000GPT4587,008
7549335.0,2023-05-29,7758.0,BE54ED,Casablanca,065487956,015
7563999.0,2023-04-23,1494.0,BE14BO,Casablanca,2000GPT4587,008
7568339.0,2023-04-23,8194.0,BE74TD,Casablanca,065487956,002
7577033.0,2023-06-28,1109.0,BE01ZF,Casablanca,2000GPT4587,011
7554994.0,2023-08-12,6718.0,BE78VM,Casablanca,2000GPT9898,005
7563508.0,2023-08-15,2921.0,BE53WD,Rabat,2000GPT2564,012
7572048.0,2023-12-03,2545.0,BE41UO,Marrakech,2000GPT2564,012
7568432.0,2023-08-06,4956.0,BE54BR,Fes,2000GPT4118,008
7551380.0,2023-06-09,3116.0,BE00GR,Casablanca,2000GPT4118,011
7558994.0,2023-07-08,8234.0,BE12RC,Rabat,065487956,014
7577855.0,2023-01-27,1247.0,BE79QC,Casablanca,2000GPT4587,013
7570861.0,2023-09-30,4785.0,BE81YF,Marrakech,2000GPT4118,004
7568003.0,2023-12-15,7087.0,BE49US,Marrakech,065487956,008
7549717.0,2023-11-30,9869.0,BE27WX,Casablanca,065487956,008
7572863.0,2023-10-11,1891.0,BE47RW,Marrakech,2000GPT2564,002
7572262.0,2023-01-07,8885.0,BE89IZ,Casablanca,065487956,005
7554901.0,2023-05-20,4036.0,BE33AG,Rabat,2000GPT4118,009
7578184.0,2023-01-05,2399.0,BE57OQ,Casablanca,2000GPT2564,001
7578194.0,2023-10-26,8114.0,BE72PO,Casablanca,065487956,010
7559177.0,2023-11-09,9402.0,BE26FG,Casablanca,065487956,001
7560427.0,2023-07-05,9169.0,BE03IV,Fes,065487956,004
7573679.0,2023-07-30,9925.0,BE30DM,Fes,065487956,014
7563586.0,2023-01-23,1801.0,BE85GT,Fes,2000GPT2564,012
7560250.0,2023-11-02,6849.0,BE91YP,Casablanca,2000GPT9898,013
7565746.0,2023-12-24,9068.0,BE43SF,Casablanca,065487956,012
7549926.0,2023-01-16,4810.0,BE17OV,Marrakech,2000GPT4118,004
7564958.0,2023-12-16,8022.0,BE69AA,Rabat,065487956,005
7575316.0,2023-05-21,8201.0,BE30ZP,Casablanca,065487956,005
7576526.0,2023-04-17,3858.0,BE93VG,Rabat,2000GPT4118,007
7568723.0,2023-11-27,8729.0,BE58WD,Casablanca,065487956,006
7563807.0,2023-09-10,1060.0,BE26MW,Rabat,2000GPT4587,008
7559736.0,2023-09-04,8127.0,BE06GN,Rabat,065487956,004
7578294.0,2023-04-05,4179.0,BE43XE,Casablanca,2000GPT4118,005
7572766.0,2023-11-29,3970.0,BE50YF,Casablanca,2000GPT4118,007
7553893.0,2023-03-26,932.0,BE75FV,Casablanca,2000GPT4587,009
7551767.0,2023-01-14,10098.0,BE96GN,Rabat,065487956,011
7574948.0,2023-05-20,4922.0,BE51OR,Fes,2000GPT4118,002
7550783.0,2023-10-24,4310.0,BE88KH,Casablanca,2000GPT4118,003
7566723.0,2023-11-24,8035.0,BE56CG,Casablanca,065487956,008
7552754.0,2023-09-12,9372.0,BE55FB,Fes,065487956,009
7574591.0,2023-09-03,9006.0,BE68BI,Tanger,065487956,003
7569908.0,2023-07-21,3373.0,BE69GF,Casablanca,2000GPT4118,004
7576221.0,2023-02-06,2060.0,BE69YA,Casablanca,2000GPT2564,012
7577658.0,2023-02-28,9566.0,BE26KN,Rabat,065487956,001
7551530.0,2023-02-26,897.0,BE20YM,Casablanca,2000GPT4587,004
7573632.0,2023-03-03,4431.0,BE84KN,Khouribga,2000GPT4118,015
7564323.0,2023-12-31,8461.0,BE91EK,Rabat,065487956,006
7562280.0,2023-09-03,940.0,BE53PU,Casablanca,2000GPT4587,012
7574727.0,2023-12-27,4199.0,BE56WH,Casablanca,2000GPT4118,012
7564361.0,2023-09-25,2310.0,BE76UN,Casablanca,2000GPT2564,003
7573464.0,2023-10-20,2267.0,BE65RU,Agadir,2000GPT2564,012
7559955.0,2023-12-01,6511.0,BE92QL,Rabat,2000GPT9898,015
7566754.0,2023-08-25,4108.0,BE62SX,Casablanca,2000GPT4118,007
7561466.0,2023-06-29,7735.0,BE42RE,Marrakech,065487956,009
7565100.0,2023-03-27,1237.0,BE25SN,Marrakech,2000GPT4587,006
7572183.0,2023-03-03,5668.0,BE42AF,Casablanca,2000GPT9898,010
7560018.0,2023-08-23,7571.0,BE76MB,Rabat,065487956,007
7555883.0,2023-01-03,8098.0,BE31LH,Agadir,065487956,007
7576330.0,2023-03-05,9148.0,BE20VU,Rabat,065487956,008
7554604.0,2023-03-29,2183.0,BE79CT,Casablanca,2000GPT2564,012
7570710.0,2023-12-26,3029.0,BE68QY,Rabat,2000GPT2564,003
7571453.0,2023-02-08,4946.0,BE50DU,Casablanca,2000GPT4118,014
7572896.0,2023-11-27,3705.0,BE85AN,Casablanca,2000GPT4118,015
7569251.0,2023-12-11,9185.0,BE74QG,Casablanca,065487956,003
7573486.0,2023-10-19,7248.0,BE05HE,Marrakech,065487956,010
7567257.0,2023-02-18,2048.0,BE98QM,Tanger,2000GPT2564,008
7574761.0,2023-10-08,915.0,BE78EX,Khouribga,2000GPT4587,013
7570314.0,2023-12-11,5038.0,BE13HL,Rabat,2000GPT4118,008
7572900.0,2023-03-29,4134.0,BE99DK,Rabat,2000GPT4118,015
7560776.0,2023-09-29,3974.0,BE99JG,Marrakech,2000GPT4118,011
7569137.0,2023-01-07,3847.0,BE87GL,Casablanca,2000GPT4118,009
7554290.0,2023-12-30,8758.0,BE15QF,Casablanca,065487956,012
7570715.0,2023-01-09,4526.0,BE57OA,Casablanca,2000GPT4118,008
7552887.0,2023-08-30,8426.0,BE09VO,Khouribga,065487956,005
7549083.0,2023-09-06,4479.0,BE70VI,Fes,2000GPT4118,004
7551796.0,2023-04-09,7868.0,BE27LU,Casablanca,065487956,008
7572523.0,2023-06-25,4616.0,BE82HO,Fes,2000GPT4118,005
7564894.0,2023-08-21,8661.0,BE27WM,Casablanca,065487956,013
7568036.0,2023-02-26,937.0,BE99DD,Rabat,2000GPT4587,012
7564027.0,2023-12-13,4439.0,BE33AB,Casablanca,2000GPT4118,009
7578303.0,2023-07-05,4121.0,BE37PB,Casablanca,2000GPT4118,011
7556614.0,2023-06-15,5122.0,BE57NX,Casablanca,2000GPT9898,002
7552936.0,2023-10-07,1421.0,BE34FC,Casablanca,2000GPT4587,009
7563559.0,2023-12-19,5598.0,BE27UU,Casablanca,2000GPT9898,002
7553601.0,2023-11-16,2548.0,BE13XU,Tanger,2000GPT2564,012
7549176.0,2023-12-02,8659.0,BE26KQ,Rabat,065487956,008
7571595.0,2023-09-14,4296.0,BE24GX,Casablanca,2000GPT4118,014
7549615.0,2023-11-10,1886.0,BE40ZH,Casablanca,2000GPT2564,002
7565713.0,2023-03-18,3345.0,BE81TA,Fes,2000GPT4118,004
7571495.0,2023-11-26,9674.0,BE32WQ,Casablanca,065487956,004
7554003.0,2023-05-10,9687.0,BE68RH,Casablanca,065487956,002
7556767.0,2023-11-28,3660.0,BE25DH,Rabat,2000GPT4118,009
7572712.0,2023-08-10,3932.0,BE36SG,Rabat,2000GPT4118,008
7557582.0,2023-02-20,1368.0,BE51QU,Marrakech,2000GPT4587,012
7569432.0,2023-01-01,6285.0,BE02KT,Fes,2000GPT9898,012
7558953.0,2023-12-13,1836.0,BE10FR,Casablanca,2000GPT2564,009
7559217.0,2023-06-11,2413.0,BE88NG,Casablanca,2000GPT2564,012
7562164.0,2023-07-20,9788.0,BE03UJ,Rabat,065487956,012
7566647.0,2023-12-23,8730.0,BE53UK,Fes,065487956,012
7558581.0,2023-08-08,8793.0,BE22SS,Casablanca,065487956,009
7562696.0,2023-05-31,2013.0,BE85WV,Casablanca,2000GPT2564,015
7553360.0,2023-06-26,9869.0,BE90DE,Fes,065487956,009
7565566.0,2023-02-12,1514.0,BE63JJ,Casablanca,2000GPT4587,002
7570532.0,2023-07-31,5815.0,BE15RK,Rabat,2000GPT9898,009
7568530.0,2023-06-19,6742.0,BE24MK,Fes,2000GPT9898,008
7572263.0,2023-06-03,2191.0,BE42NY,Casablanca,2000GPT2564,003
7575978.0,2023-12-17,3414.0,BE50BF,Rabat,2000GPT4118,013
7573788.0,2023-05-16,6950.0,BE10SE,Casablanca,2000GPT9898,004
7553715.0,2023-12-26,6779.0,BE18UH,Casablanca,2000GPT9898,008
7566089.0,2023-07-11,9437.0,BE70DB,Rabat,065487956,008
7567020.0,2023-01-06,4834.0,BE70MR,Casablanca,2000GPT4118,007
7578523.0,2023-10-02,3011.0,BE15UL,Marrakech,2000GPT2564,012
7570266.0,2023-12-28,7680.0,BE58HK,Casablanca,065487956,003
7562965.0,2023-12-14,8396.0,BE84ZU,Fes,065487956,009
7567859.0,2023-04-22,1088.0,BE40GX,Casablanca,2000GPT4587,008
7571705.0,2023-02-02,3886.0,BE48RW,Fes,2000GPT4118,006
7554051.0,2023-11-08,8403.0,BE26OQ,Rabat,065487956,012
7548939.0,2023-12-25,8376.0,BE66JO,Rabat,065487956,003
7576691.0,2023-08-11,1183.0,BE48QP,Rabat,2000GPT4587,013
7562021.0,2023-11-05,3977.0,BE32YX,Casablanca,2000GPT4118,008
7555718.0,2023-05-05,7474.0,BE84WJ,Marrakech,065487956,012
7552946.0,2023-09-25,9888.0,BE56LI,Casablanca,065487956,012
7578509.0,2023-09-18,5506.0,BE24AU,Casablanca,2000GPT9898,011
7571001.0,2023-08-11,4788.0,BE65EI,Casablanca,2000GPT4118,008
7578125.0,2023-12-04,7381.0,BE79PS,Casablanca,065487956,014
7564893.0,2023-12-06,9762.0,BE96VN,Marrakech,065487956,012
7566966.0,2023-03-07,10054.0,BE10BA,Fes,065487956,009
7567869.0,2023-01-30,2440.0,BE64JN,Casablanca,2000GPT2564,013
7561090.0,2023-06-08,1041.0,BE09FR,Casablanca,2000GPT4587,003
7561503.0,2023-12-13,3193.0,BE16YI,Casablanca,2000GPT4118,006
7553354.0,2023-11-29,1176.0,BE53VC,Casablanca,2000GPT4587,003
7552543.0,2023-04-21,1576.0,BE03TW,Casablanca,2000GPT4587,010
7552658.0,2023-09-20,4428.0,BE43SQ,Rabat,2000GPT4118,006
7573155.0,2023-07-13,1139.0,BE40JV,Casablanca,2000GPT4587,006
7565808.0,2023-05-26,7975.0,BE42GI,Casablanca,065487956,003
7562716.0,2023-03-29,602.0,BE09TJ,Casablanca,2000GPT4587,001
7558637.0,2023-02-23,5665.0,BE48UA,Casablanca,2000GPT9898,003
7560624.0,2023-06-10,7685.0,BE48KI,Casablanca,065487956,004
7553739.0,2023-10-25,1866.0,BE17WH,Casablanca,2000GPT2564,013
7557079.0,2023-04-06,7102.0,BE70GO,Rabat,065487956,008
7567674.0,2023-11-06,1239.0,BE36BE,Marrakech,2000GPT4587,012
7555769.0,2023-06-22,1205.0,BE44HZ,Marrakech,2000GPT4587,008
7567422.0,2023-10-21,8326.0,BE58RM,Rabat,065487956,011
7559139.0,2023-11-03,1439.0,BE90CH,Casablanca,2000GPT4587,002
7556477.0,2023-03-14,8038.0,BE32JB,Casablanca,065487956,007
7566797.0,2023-05-26,8850.0,BE56JZ,Marrakech,065487956,003
7572478.0,2023-09-03,3797.0,BE63QI,Casablanca,2000GPT4118,009
7569856.0,2023-12-20,4894.0,BE61MV,Casablanca,2000GPT4118,001
7554600.0,2023-10-26,9464.0,BE77SQ,Casablanca,065487956,009
7558682.0,2023-02-03,7377.0,BE45DD,Rabat,065487956,008
7554653.0,2023-05-12,5003.0,BE61IC,Agadir,2000GPT4118,011
7575181.0,2023-10-21,8676.0,BE52BW,Casablanca,065487956,006
7567544.0,2023-05-23,1994.0,BE92TZ,Casablanca,2000GPT2564,001
7559904.0,2023-11-29,1229.0,BE15OR,Rabat,2000GPT4587,005
7553355.0,2023-12-05,3674.0,BE87VS,Marrakech,2000GPT4118,009
7578111.0,2023-01-14,8583.0,BE67NZ,Marrakech,065487956,008
7555915.0,2023-06-20,1442.0,BE10EM,Casablanca,2000GPT4587,004
7561754.0,2023-08-15,8234.0,BE38XC,Marrakech,065487956,004
7576544.0,2023-04-08,8967.0,BE95WF,Rabat,065487956,006
7560097.0,2023-02-09,4727.0,BE85GO,Rabat,2000GPT4118,008
7563091.0,2023-07-09,9945.0,BE89RL,Casablanca,065487956,009
7576062.0,2023-11-06,2889.0,BE76SH,Rabat,2000GPT2564,007
7548744.0,2023-09-21,4039.0,BE22AK,Fes,2000GPT4118,003
7557291.0,2023-12-10,4019.0,BE84BJ,Casablanca,2000GPT4118,008
7549453.0,2023-11-18,711.0,BE63ZJ,Rabat,2000GPT4587,008
7570767.0,2023-11-20,1822.0,BE52KU,Tanger,2000GPT2564,008
7575423.0,2023-12-26,7451.0,BE75ER,Fes,065487956,010
7552474.0,2023-11-12,1339.0,BE37WN,Casablanca,2000GPT4587,005
7568240.0,2023-05-29,8523.0,BE58UW,Casablanca,065487956,012
7558393.0,2023-05-22,3169.0,BE84EV,Casablanca,2000GPT4118,006
7549534.0,2023-09-27,4177.0,BE18NP,Rabat,2000GPT4118,014
7550094.0,2023-01-16,4630.0,BE05CB,Casablanca,2000GPT4118,011
7573962.0,2023-03-23,8763.0,BE42QD,Agadir,065487956,009
7569451.0,2023-06-17,7702.0,BE90WZ,Rabat,065487956,008
7556903.0,2023-03-28,4971.0,BE62SV,Casablanca,2000GPT4118,008
7557038.0,2023-08-13,9489.0,BE71XV,Tanger,065487956,006
7571369.0,2023-06-24,6336.0,BE19HB,Casablanca,2000GPT9898,006
7557556.0,2023-01-16,1328.0,BE95TY,Marrakech,2000GPT4587,009
7577201.0,2023-06-25,7464.0,BE99VU,Casablanca,065487956,010
7568620.0,2023-11-20,7825.0,BE87PV,Casablanca,065487956,009
7572061.0,2023-10-12,5737.0,BE59KQ,Casablanca,2000GPT9898,003
7572293.0,2023-01-18,8452.0,BE04UR,Fes,065487956,003
7570839.0,2023-11-17,8554.0,BE34XJ,Casablanca,065487956,012
7561788.0,2023-09-14,1445.0,BE39LO,Rabat,2000GPT4587,014
7567101.0,2023-11-26,759.0,BE09YN,Tanger,2000GPT4587,004
